,word,counts,indicatesDisease
1390,exhibits,45,False
1391,mildly,25,False
1392,spindle,32,False
1393,supports,25,False
1394,rim,23,False
1395,raised,22,False
1396,leiomyomata,42,False
1397,general,28,False
1398,frontotemporal,22,False
1399,cirrhosis,41,False
1400,testicle,30,False
1401,selective,26,False
1402,cytologic,29,False
1403,fibrillary,21,False
1404,astrocytes,21,False
1405,appreciated,22,False
1406,localization,39,False
1407,stellate,23,False
1408,microscopically,30,False
1409,valve,25,False
1410,fifth,23,False
1411,edges,26,False
1412,validated,22,False
1413,reason,23,False
1414,intra,22,False
1415,veins,21,False
1416,adenosis,29,False
1417,lip,39,False
1418,electronic,33,False
1419,shape,36,False
1420,tiny,22,False
1421,paracaval,33,False
1422,orientation,37,False
1423,gonadal,40,False
1424,notes,41,False
1425,oligoastrocytoma,31,False
1426,oncoprotein,22,False
1427,spread,40,False
1428,longitudinal,24,False
1429,shiny,21,False
1430,cytology,45,False
1431,vocal,26,False
1432,photographs,36,False
1433,mandibular,24,False
1434,prohibited,27,False
1435,bulging,21,False
1436,xxx,21,False
1437,putative,21,False
1438,sufficient,27,False
1439,followed,20,False
1440,sequences,20,False
1441,smears,23,False
1442,dictation,20,False
1443,golden,20,False
1444,secondary,47,False
1445,cep,23,False
1446,tyrosine,20,False
1447,salpingectomy,22,False
1448,applies,24,False
1449,epithelioid,29,False
1450,cecum,26,False
1451,trimmed,22,False
1452,tp,21,False
1453,definitive,27,False
1454,probes,21,False
1455,hyperchromatic,20,False
1456,surg,32,False
1457,probably,20,False
1458,flat,31,False
1459,deposits,24,False
1460,dm,24,False
1461,fibroid,20,False
1462,grey,22,False
1463,medium,20,False
1464,identifiers,20,False
1465,visible,22,False
1466,discussed,20,False
1467,hyperemic,20,False
1468,slight,23,False
1469,steatosis,22,False
1470,urinary,37,False
1471,architectural,41,False
1472,pheochromocytoma,37,False
1473,measurement,26,False
1474,ectocervical,21,False
1475,ductale,20,False
1476,de,33,False
1477,nitrate,20,False
1478,morphology,27,False
1479,corpora,24,False
1480,colic,26,False
1481,microcarcinoma,21,False
1482,delineated,20,False
1483,individual,24,False
1484,hospital,31,False
1485,supplementary,29,False
1486,continues,20,False
1487,revised,41,False
1488,perpendicularly,20,False
1489,teeth,38,False
1490,laws,20,False
1491,privacy,20,False
1492,policies,20,False
1493,unauthorized,26,False
1494,reproduction,20,False
1495,abnormal,40,False
1496,perivesicular,21,False
1497,loci,20,False
1498,construed,19,False
1499,informational,19,False
1500,sixth,20,False
1501,regulated,19,False
1502,prognostic,34,False
1503,adnexal,29,False
1504,excised,21,False
1505,degeneration,19,False
1506,examinations,19,False
1507,fimbria,19,False
1508,possibility,19,False
1509,loc,26,False
1510,ascending,24,False
1511,banking,25,False
1512,significance,22,False
1513,method,50,False
1514,nodal,43,False
1515,alveolar,29,False
1516,organs,35,False
1517,cribriform,46,False
1518,designating,19,False
1519,electronically,36,False
1520,beta,20,False
1521,ordered,45,False
1522,reflected,19,False
1523,postoperative,26,False
1524,cholangiocarcinoma,26,False
1525,induration,19,False
1526,included,23,False
1527,leiomyomas,29,False
1528,impression,35,False
1529,occasional,28,False
1530,thyroiditis,31,False
1531,hpv,19,False
1532,favor,27,False
1533,substantiates,19,False
1534,scored,22,False
1535,varying,20,False
1536,tonsil,43,False
1537,mucin,26,False
1538,panel,27,False
1539,calcifications,35,False
1540,requisition,25,False
1541,mrn,19,False
1542,post,31,False
1543,tracheal,28,False
1544,ring,23,False
1545,uoq,19,False
1546,para,40,False
1547,confidentiality,24,False
1548,testicular,22,False
1549,unspecified,34,False
1550,supraglottic,30,False
1551,ibnknc,19,False
1552,variable,21,False
1553,oligodendroglial,20,False
1554,immunoreactivity,18,False
1555,backup,18,False
1556,minute,22,False
1557,guided,18,False
1558,reagent,28,False
1559,birth,20,False
1560,isolated,24,False
1561,assigned,18,False
1562,penetration,18,False
1563,preliminary,34,False
1564,man,18,False
1565,immunostains,38,False
1566,abut,19,False
1567,ileocecal,22,False
1568,puckering,18,False
1569,occur,18,False
1570,products,18,False
1571,either,28,False
1572,dako,21,False
1573,scores,18,False
1574,consistency,18,False
1575,process,23,False
1576,marking,18,False
1577,na,25,False
1578,clinically,22,False
1579,transitional,20,False
1580,excrescences,18,False
1581,anteriorly,18,False
1582,sn,21,False
1583,frequent,19,False
1584,emphysema,30,False
1585,back,23,False
1586,finely,18,False
1587,sidewall,24,False
1588,smear,21,False
1589,cont,20,False
1590,solitary,34,False
1591,images,23,False
1592,chromatin,18,False
1593,terminal,34,False
1594,undifferentiated,23,False
1595,transverse,26,False
1596,mesothelial,28,False
1597,closely,22,False
1598,sequentially,19,False
1599,interlobar,30,False
1600,ureterovesical,19,False
1601,eye,31,False
1602,histopathology,36,False
1603,braf,18,False
1604,reflects,18,False
1605,trabecular,22,False
1606,predominant,22,False
1607,carcínoma,18,False
1608,peri,23,False
1609,gemistocytic,24,False
1610,preclude,17,False
1611,emphysematous,45,False
1612,medulla,17,False
1613,ptn,17,False
1614,match,17,False
1615,multilobulated,17,False
1616,fna,17,False
1617,rl,17,False
1618,stages,18,False
1619,protruding,17,False
1620,representing,22,False
1621,folds,17,False
1622,basal,29,True
1623,fluorescence,38,False
1624,ends,17,False
1625,immediately,21,False
1626,determine,17,False
1627,adm,17,False
1628,beneath,17,False
1629,authorizing,17,False
1630,dermal,23,False
1631,zones,18,False
1632,mature,25,False
1633,residue,17,False
1634,incision,25,False
1635,gold,17,False
1636,minutes,17,False
1637,resistance,17,False
1638,making,17,False
1639,quality,22,False
1640,artifact,21,False
1641,neg,18,False
1642,adventitia,22,False
1643,factor,22,False
1644,transition,18,False
1645,estimated,35,False
1646,done,23,False
1647,imm,18,False
1648,confidential,34,False
1649,like,20,False
1650,across,17,False
1651,stones,21,False
1652,race,17,False
1653,aggregates,18,False
1654,medicine,24,False
1655,posteriorly,17,False
1656,vater,25,False
1657,everted,17,False
1658,formatted,17,False
1659,apocrine,23,False
1660,calculi,18,False
1661,chromophobe,24,False
1662,jejunum,17,False
1663,attestation,19,False
1664,polysomy,42,False
1665,exhibit,31,False
1666,demonstrating,18,False
1667,methylation,37,False
1668,degree,18,False
1669,wle,16,False
1670,lumpectomy,28,False
1671,detached,19,False
1672,columnar,25,False
1673,addenda,22,False
1674,kit,31,False
1675,favorable,20,False
1676,directly,17,False
1677,mg,16,False
1678,due,24,False
1679,sum,35,False
1680,twelve,35,False
1681,heterogeneous,16,False
1682,confluent,17,False
1683,incised,16,False
1684,pushing,16,False
1685,retained,25,False
1686,beige,17,False
1687,capsulae,16,False
1688,periurethral,21,False
1689,elevated,19,False
1690,vasa,29,False
1691,deferentia,30,False
1692,subareolar,22,False
1693,american,18,False
1694,macroscopy,22,False
1695,histologically,28,False
1696,cystectomy,29,False
1697,opposing,17,False
1698,strip,16,False
1699,processing,16,False
1700,umbilication,16,False
1701,exposed,16,False
1702,severe,24,False
1703,phenotype,16,False
1704,confirms,21,False
1705,would,17,False
1706,subpleural,25,False
1707,pericolic,24,False
1708,chief,19,False
1709,question,22,False
1710,diseases,18,False
1711,divided,16,False
1712,fundic,18,False
1713,adhesion,21,False
1714,performing,16,False
1715,phn,16,False
1716,albicantia,17,False
1717,halos,16,False
1718,iib,17,False
1719,pyramidal,16,False
1720,major,25,False
1721,adenomyosis,42,False
1722,clin,16,False
1723,bed,25,False
1724,bright,16,False
1725,cerebral,19,False
1726,tif,16,False
1727,almost,17,False
1728,released,27,False
1729,recent,29,False
1730,vaginalis,17,False
1731,curve,16,False
1732,larynx,39,False
1733,leg,17,False
1734,ntr,16,False
1735,calculated,18,False
1736,needed,15,False
1737,typical,15,False
1738,agents,15,False
1739,stand,15,False
1740,manual,28,False
1741,wide,32,False
1742,codon,19,False
1743,population,25,False
1744,inhibitors,15,False
1745,standard,17,False
1746,fold,17,False
1747,conjunction,15,False
1748,cautery,18,False
1749,blopsy,15,False
1750,posterolateral,15,False
1751,window,15,False
1752,genetic,16,False
1753,purple,18,False
1754,mainly,17,False
1755,esophagogastric,21,False
1756,radiation,18,False
1757,boundary,15,False
1758,sclerosing,21,False
1759,clone,23,False
1760,inking,27,False
1761,comprising,25,False
1762,detect,15,False
1763,pmapk,15,False
1764,disclose,15,False
1765,preparations,15,False
1766,permanents,20,False
1767,product,20,False
1768,nature,18,False
1769,complex,29,False
1770,bilaterally,15,False
1771,proportion,31,False
1772,interface,17,False
1773,tymph,22,False
1774,plaque,24,False
1775,absence,23,False
1776,repeated,15,False
1777,revealed,16,False
1778,related,21,False
1779,occult,15,False
1780,silver,23,False
1781,periphery,15,False
1782,smallest,16,False
1783,unit,28,False
1784,stored,15,False
1785,flexure,17,False
1786,mlpa,15,False
1787,hcc,15,False
1788,giant,20,False
1789,sheets,15,False
1790,prepared,29,False
1791,woman,15,False
1792,presciatic,22,False
1793,separated,17,False
1794,enter,16,False
1795,pancreatectomy,20,False
1796,indicates,18,False
1797,banked,15,False
1798,globe,22,False
1799,tx,29,False
1800,nt,14,False
1801,certifies,14,False
1802,represented,14,False
1803,exam,28,False
1804,published,14,False
1805,tm,17,False
1806,lsi,14,False
1807,rule,18,False
1808,beefy,14,False
1809,undergoes,14,False
1810,trabeculated,14,False
1811,iron,18,False
1812,pigmentation,16,False
1813,tubulare,14,False
1814,unknown,24,False
1815,release,15,False
1816,start,28,False
1817,visual,16,False
1818,adequate,20,False
1819,lymphonodorum,14,False
1820,wrinkled,14,False
1821,assisted,17,False
1822,fibrovascular,22,False
1823,gliomas,14,False
1824,predict,14,False
1825,egfrviii,26,False
1826,highly,17,False
1827,unequivocal,14,False
1828,vii,14,False
1829,leiomyosarcoma,23,False
1830,ureters,21,False
1831,profile,16,False
1832,urothelium,16,False
1833,plus,16,False
1834,superiorly,16,False
1835,comprises,20,False
1836,pre,32,False
1837,situated,17,False
1838,hematoxylin,22,False
1839,macrophages,20,False
1840,hard,26,False
1841,mutant,14,False
1842,require,15,False
1843,neutral,15,False
1844,chemoradiation,14,False
1845,lens,14,False
1846,pedunculated,14,False
1847,adjuvant,14,False
1848,added,15,False
1849,cloquet,38,False
1850,ciliary,20,False
1851,chromosomes,16,False
1852,matching,14,False
1853,reactivity,17,False
1854,loq,15,False
1855,liq,16,False
1856,subjacent,14,False
1857,serum,20,False
1858,albuginea,16,False
1859,opaque,14,False
1860,granulomatous,18,False
1861,comu,14,False
1862,minor,28,False
1863,loh,13,False
1864,sensitivity,19,False
1865,primarily,13,False
1866,multifocality,15,False
1867,density,13,False
1868,unchanged,13,False
1869,progression,13,False
1870,provisional,14,False
1871,sec,16,False
1872,longitudinally,13,False
1873,chain,15,False
1874,aboral,13,False
1875,ipsilateral,25,False
1876,birthdate,20,False
1877,cardia,23,False
1878,reference,31,False
1879,indeterminate,17,False
1880,walled,13,False
1881,invaded,13,False
1882,suggests,14,False
1883,immunoreactive,20,False
1884,temporary,13,False
1885,transferred,13,False
1886,pathologists,18,False
1887,branches,13,False
1888,viii,15,False
1889,ie,13,False
1890,la,20,False
1891,rp,14,False
1892,highest,16,False
1893,antigen,22,False
1894,sampling,34,False
1895,precaval,19,False
1896,statement,21,False
1897,collecting,13,False
1898,imaging,15,False
1899,intermixed,13,False
1900,extended,18,False
1901,morphologic,16,False
1902,quantity,15,False
1903,macroscopically,14,False
1904,bit,15,False
1905,blocked,13,False
1906,retraction,14,False
1907,effaced,13,False
1908,team,16,False
1909,highlights,18,False
1910,colorectal,25,False
1911,edema,17,False
1912,subcapsular,14,False
1913,sides,16,False
1914,bv,14,False
1915,fairly,13,False
1916,paraaortic,28,False
1917,photographed,15,False
1918,cul,29,False
1919,tb,13,False
1920,scoring,18,False
1921,select,14,False
1922,paracervical,17,False
1923,processes,13,False
1924,bronchi,13,False
1925,rul,13,False
1926,rectal,25,False
1927,measurements,20,False
1928,tubules,23,False
1929,ischemia,14,False
1930,doctor,21,False
1931,caudate,15,False
1932,pharyngeal,29,False
1933,chart,17,False
1934,cytometry,17,False
1935,tangential,13,False
1936,codons,13,False
1937,diaphragmatic,27,False
1938,laryngeal,21,False
1939,palate,23,False
1940,glossectomy,20,False
1941,endobronchial,13,False
1942,marginal,16,False
1943,epiglottis,22,False
1944,discussion,19,False
1945,preserved,12,False
1946,polymorphism,12,False
1947,fsd,12,False
1948,bloc,15,False
1949,phys,12,False
1950,next,18,False
1951,scarff,12,False
1952,bloom,13,False
1953,richardson,13,False
1954,characteristic,12,False
1955,lymphvascular,25,False
1956,iiic,12,False
1957,circular,12,False
1958,encapsulation,13,False
1959,soc,13,False
1960,bundles,12,False
1961,ptla,12,False
1962,grouping,21,False
1963,capillary,13,False
1964,longer,13,False
1965,periportal,14,False
1966,sequence,12,False
1967,electrophoresis,12,False
1968,atelectasis,16,False
1969,matted,13,False
1970,periprostatic,20,False
1971,demarcated,12,False
1972,um,20,False
1973,equivocal,27,False
1974,pursuant,12,False
1975,requirements,12,False
1976,accuracy,12,False
1977,spans,12,False
1978,laminin,21,False
1979,activated,13,False
1980,relative,13,False
1981,radiograph,12,False
1982,viable,12,False
1983,currently,14,False
1984,lesioned,12,False
1985,dorsal,15,False
1986,favored,12,False
1987,follicles,15,False
1988,sm,15,False
1989,recurrent,19,False
1990,hypogastric,30,False
1991,ra,13,False
1992,illac,13,False
1993,resembling,12,False
1994,supporting,12,False
1995,asrs,12,False
1996,read,12,False
1997,neuroendocrine,17,False
1998,past,12,False
1999,versus,13,False
2000,pertinent,15,False
2001,thickening,13,False
2002,rna,12,False
2003,completion,25,False
2004,tertiary,27,False
2005,keratinizing,24,False
2006,steatohepatitis,14,False
2007,assays,22,False
2008,transplant,13,False
2009,immunosuppression,12,False
2010,fibroconnective,15,False
2011,replacement,13,False
2012,working,19,False
2013,interest,13,False
2014,qs,17,False
2015,association,16,False
2016,future,12,False
2017,perinuclear,13,False
2018,early,13,False
2019,gastritis,13,False
2020,oncocytic,17,False
2021,accreditation,12,False
2022,incorporate,12,False
